SERVER_NAME,TASK_NAME,TABLE_OWNER,TABLE_NAME,CHANGE_SEQ,TIMESTAMP,TABLE_VERSION,DDL_TYPE,DETAILS,owner,table,tableNewName,version,columns
QLK12AWP.corp.pjm.com,RDRHUB_UC_DA,drhub_raw,REGISTRATION_T,2.03E+34,2025-01-14T20:34:50.000+0000,3,ALTER_TABLE,"{""owner"":""DRHUB"",""table"":""REGISTRATION_T"",""tableNewName"":"""",""version"":""3"",""columns"":""{\""RESIDENTIAL_PGM_TYPE\"":{\""columnNewName\"":\""RESIDENTIAL_PGM_TYPE\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":20,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":59},\""LOAD_DATA_SAMPLE\"":{\""columnNewName\"":\""LOAD_DATA_SAMPLE\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":1,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":60},\""SAMPLE_COUNT\"":{\""columnNewName\"":\""SAMPLE_COUNT\"",\""action\"":\""ADD\"",\""type\"":\""INT4\"",\""length\"":10,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":61},\""LOCATION_COUNT\"":{\""columnNewName\"":\""LOCATION_COUNT\"",\""action\"":\""ADD\"",\""type\"":\""INT4\"",\""length\"":10,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":62}}""}",DRHUB,REGISTRATION_T,,3,"{""RESIDENTIAL_PGM_TYPE"":{""columnNewName"":""RESIDENTIAL_PGM_TYPE"",""action"":""ADD"",""type"":""STRING"",""length"":20,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":59},""LOAD_DATA_SAMPLE"":{""columnNewName"":""LOAD_DATA_SAMPLE"",""action"":""ADD"",""type"":""STRING"",""length"":1,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":60},""SAMPLE_COUNT"":{""columnNewName"":""SAMPLE_COUNT"",""action"":""ADD"",""type"":""INT4"",""length"":10,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":61},""LOCATION_COUNT"":{""columnNewName"":""LOCATION_COUNT"",""action"":""ADD"",""type"":""INT4"",""length"":10,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":62}}"
QLK12AWP.corp.pjm.com,RLPC_UC_DA,lpc_raw,MKTCASE,2.03E+34,2025-01-30T20:27:30.000+0000,2,ALTER_TABLE,"{""owner"":""LPC"",""table"":""MKTCASE"",""tableNewName"":"""",""version"":""2"",""columns"":""{\""ISNGEM\"":{\""columnNewName\"":\""ISNGEM\"",\""action\"":\""ADD\"",\""type\"":\""INT1\"",\""length\"":3,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":false,\""ordinal\"":101},\""OPENTRACEID\"":{\""columnNewName\"":\""OPENTRACEID\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":32,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":102},\""OPENTRACESPANID\"":{\""columnNewName\"":\""OPENTRACESPANID\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":16,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":103},\""MDISTATUS\"":{\""columnNewName\"":\""MDISTATUS\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":131,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":104}}""}",LPC,MKTCASE,,2,"{""ISNGEM"":{""columnNewName"":""ISNGEM"",""action"":""ADD"",""type"":""INT1"",""length"":3,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":false,""ordinal"":101},""OPENTRACEID"":{""columnNewName"":""OPENTRACEID"",""action"":""ADD"",""type"":""STRING"",""length"":32,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":102},""OPENTRACESPANID"":{""columnNewName"":""OPENTRACESPANID"",""action"":""ADD"",""type"":""STRING"",""length"":16,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":103},""MDISTATUS"":{""columnNewName"":""MDISTATUS"",""action"":""ADD"",""type"":""STRING"",""length"":131,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":104}}"
QLK12AWP.corp.pjm.com,RDRHUB_UC_DA,drhub_raw,REGISTRATION_T,2.03E+34,2025-01-14T20:34:49.000+0000,2,ALTER_TABLE,"{""owner"":""DRHUB"",""table"":""REGISTRATION_T"",""tableNewName"":"""",""version"":""2"",""columns"":""{\""RESIDENTIAL_REGISTRATION_FLAG\"":{\""columnNewName\"":\""RESIDENTIAL_REGISTRATION_FLAG\"",\""action\"":\""ADD\"",\""type\"":\""STRING\"",\""length\"":1,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":56},\""ORIGINAL_PEAK_LOAD\"":{\""columnNewName\"":\""ORIGINAL_PEAK_LOAD\"",\""action\"":\""ADD\"",\""type\"":\""NUMERIC\"",\""length\"":0,\""precision\"":15,\""scale\"":6,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":57},\""ORIGINAL_WINTER_PEAK_LOAD\"":{\""columnNewName\"":\""ORIGINAL_WINTER_PEAK_LOAD\"",\""action\"":\""ADD\"",\""type\"":\""NUMERIC\"",\""length\"":0,\""precision\"":15,\""scale\"":6,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":58}}""}",DRHUB,REGISTRATION_T,,2,"{""RESIDENTIAL_REGISTRATION_FLAG"":{""columnNewName"":""RESIDENTIAL_REGISTRATION_FLAG"",""action"":""ADD"",""type"":""STRING"",""length"":1,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":56},""ORIGINAL_PEAK_LOAD"":{""columnNewName"":""ORIGINAL_PEAK_LOAD"",""action"":""ADD"",""type"":""NUMERIC"",""length"":0,""precision"":15,""scale"":6,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":57},""ORIGINAL_WINTER_PEAK_LOAD"":{""columnNewName"":""ORIGINAL_WINTER_PEAK_LOAD"",""action"":""ADD"",""type"":""NUMERIC"",""length"":0,""precision"":15,""scale"":6,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":58}}"
QLK12AWP.corp.pjm.com,RDRHUB_UC_DA,drhub_raw,SETTLEMENT_T,2.03E+34,2025-01-14T20:35:44.000+0000,2,ALTER_TABLE,"{""owner"":""DRHUB"",""table"":""SETTLEMENT_T"",""tableNewName"":"""",""version"":""2"",""columns"":""{\""LOCATION_IDS\"":{\""columnNewName\"":\""LOCATION_IDS\"",\""action\"":\""ADD\"",\""type\"":\""CLOB\"",\""length\"":0,\""precision\"":0,\""scale\"":0,\""primaryKeyPosition\"":0,\""nullable\"":true,\""ordinal\"":36}}""}",DRHUB,SETTLEMENT_T,,2,"{""LOCATION_IDS"":{""columnNewName"":""LOCATION_IDS"",""action"":""ADD"",""type"":""CLOB"",""length"":0,""precision"":0,""scale"":0,""primaryKeyPosition"":0,""nullable"":true,""ordinal"":36}}"
